,k,k_uncert,cpu_time,runtime,fluxQ1,fluxQ2,fluxQ3,fluxQ4,fissQ1,fissQ2,fissQ3,fissQ4,fissEQ1,fissEQ2,fissEQ3,fissEQ4,flux_runcertQ1,flux_runcertQ2,flux_runcertQ3,flux_runcertQ4,fiss_runcertQ1,fiss_runcertQ2,fiss_runcertQ3,fiss_runcertQ4,fissE_runcertQ1,fissE_runcertQ2,fissE_runcertQ3,fissE_runcertQ4,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8
sample_00000,0.998328,0.00019,4.25590E+03,2.00419E+02,2.58072e+19,2.59137e+19,2.66972e+19,2.55698e+19,8.48903e+16,8.48834e+16,8.48279e+16,8.48645e+16,2751290.0,2751060.0,2749270.0,2750450.0,0.00112,0.00111,0.00111,0.00108,0.0006,0.0006,0.00063,0.00062,0.0006,0.0006,0.00063,0.00062,5.91952603,2.36950271,2.92365595,4.48898729,3.68321232,4.00890489,4.97036758,2.98796636
sample_00001,0.988522,0.00025,2.57457E+03,1.29840E+02,2.55266e+19,2.53322e+19,2.50665e+19,2.50811e+19,8.48692e+16,8.4857e+16,8.4855e+16,8.48538e+16,2750610.0,2750210.0,2750150.0,2750110.0,0.00142,0.00148,0.00154,0.0015,0.00076,0.00077,0.00084,0.00074,0.00076,0.00077,0.00084,0.00074,2.16238049,0.273624302,0.927740883,4.59558614,2.59882402,0.170166579,2.12404792,4.98020926
sample_00002,1.00461,0.00025,2.59130E+03,1.30070E+02,2.57118e+19,2.58141e+19,2.52396e+19,2.52265e+19,8.48155e+16,8.48412e+16,8.49198e+16,8.49075e+16,2748870.0,2749690.0,2752250.0,2751840.0,0.00167,0.00163,0.00161,0.00165,0.00076,0.00077,0.00086,0.0008,0.00076,0.00077,0.00086,0.0008,0.450100101,0.00630064362,2.51221749,3.3138636,1.91345776,3.58225182,0.280763918,4.88859544
sample_00003,0.991892,0.00025,2.57672E+03,1.29483E+02,2.56559e+19,2.57659e+19,2.52087e+19,2.55653e+19,8.48172e+16,8.48726e+16,8.48297e+16,8.47338e+16,2748920.0,2750720.0,2749330.0,2746220.0,0.00197,0.00193,0.00195,0.002,0.00082,0.00076,0.0008,0.00078,0.00082,0.00076,0.0008,0.00078,0.461105475,4.82562849,3.77135615,2.59927774,2.05601875,0.00733214833,1.10678624,5.50467092
sample_00004,0.985047,0.00025,2.56878E+03,1.29346E+02,2.54209e+19,2.61677e+19,2.58442e+19,2.52186e+19,8.48167e+16,8.49471e+16,8.47845e+16,8.49252e+16,2748910.0,2753130.0,2747870.0,2752420.0,0.00167,0.00167,0.00172,0.00169,0.0008,0.00081,0.00082,0.00083,0.0008,0.00081,0.00082,0.00083,5.24820167,3.54941553,3.33363238,3.90731003,2.09531157,5.58514516,3.77425254,2.48011971
sample_00005,0.986747,0.00024,2.57109E+03,1.29664E+02,2.57428e+19,2.54877e+19,2.53858e+19,2.58381e+19,8.48466e+16,8.47844e+16,8.49249e+16,8.48346e+16,2749880.0,2747860.0,2752420.0,2749490.0,0.00149,0.00148,0.00146,0.00146,0.00082,0.00079,0.0008,0.00072,0.00082,0.00079,0.0008,0.00072,1.0880861,4.09534394,1.46848057,0.0132471162,2.26521162,1.78034117,1.52889764,5.94233761
sample_00006,0.994361,0.00024,2.58145E+03,1.29777E+02,2.59833e+19,2.60461e+19,2.56158e+19,2.53203e+19,8.48583e+16,8.4858e+16,8.49117e+16,8.48475e+16,2750260.0,2750250.0,2751980.0,2749900.0,0.00155,0.00153,0.00152,0.00153,0.00078,0.00079,0.0008,0.00076,0.00078,0.00079,0.0008,0.00076,1.70351003,0.220035928,0.861027865,1.98312642,5.62622274,4.25416831,2.52517075,4.69777596
sample_00007,0.995737,0.00025,2.57861E+03,1.29786E+02,2.54141e+19,2.60977e+19,2.54227e+19,2.56417e+19,8.48346e+16,8.48469e+16,8.48349e+16,8.48087e+16,2749480.0,2749880.0,2749500.0,2748650.0,0.00136,0.00146,0.00142,0.00137,0.00075,0.0008,0.00078,0.00082,0.00075,0.0008,0.00078,0.00082,1.74065489,5.60967488,2.96454328,3.39551315,2.54811891,6.23435369,5.11083489,1.35055459
sample_00008,0.995217,0.00023,2.57352E+03,1.29622E+02,2.67739e+19,2.56865e+19,2.49632e+19,2.5484e+19,8.49344e+16,8.49515e+16,8.47895e+16,8.4921e+16,2752720.0,2753270.0,2748020.0,2752290.0,0.00126,0.00121,0.00123,0.00125,0.00083,0.00083,0.0008,0.00078,0.00083,0.00083,0.0008,0.00078,0.799243601,0.707010003,2.38302234,5.10439017,2.2561814,0.331371367,2.43521394,5.27473936
sample_00009,0.998084,0.00024,2.58520E+03,1.29927E+02,2.56327e+19,2.54046e+19,2.65441e+19,2.68217e+19,8.47452e+16,8.4854e+16,8.48237e+16,8.49048e+16,2746590.0,2750120.0,2749130.0,2751760.0,0.00147,0.00145,0.0015,0.00156,0.00077,0.00076,0.00078,0.00078,0.00077,0.00076,0.00078,0.00078,3.85942948,0.733804871,5.79275523,4.06966425,4.34269688,4.66691015,4.64590121,6.14888828
sample_00010,0.996447,0.00025,2.57778E+03,1.29625E+02,2.54481e+19,2.53679e+19,2.47583e+19,2.50999e+19,8.48631e+16,8.48684e+16,8.48918e+16,8.48168e+16,2750410.0,2750580.0,2751340.0,2748910.0,0.00135,0.00129,0.00131,0.00133,0.00074,0.00081,0.00077,0.00077,0.00074,0.00081,0.00077,0.00077,6.14858892,2.41732632,2.82327579,1.73148281,1.21318758,5.07531289,4.99074494,4.16045289
sample_00011,0.990925,0.00024,2.57100E+03,1.29212E+02,2.52191e+19,2.5381e+19,2.56754e+19,2.62826e+19,8.47015e+16,8.48672e+16,8.4862e+16,8.48183e+16,2745170.0,2750540.0,2750370.0,2748960.0,0.00176,0.00177,0.00174,0.00177,0.00082,0.00081,0.00081,0.00078,0.00082,0.00081,0.00081,0.00078,5.16661182,3.00941396,5.7188897,2.53074033,0.0128249494,3.82668911,5.41019136,0.911710864
sample_00012,0.988522,0.00025,2.58239E+03,1.29839E+02,2.56505e+19,2.5299e+19,2.5274e+19,2.52495e+19,8.49869e+16,8.48538e+16,8.47977e+16,8.47864e+16,2754420.0,2750110.0,2748290.0,2747920.0,0.0014,0.00145,0.00148,0.00144,0.00077,0.00083,0.0008,0.00077,0.00077,0.00083,0.0008,0.00077,6.13010614,5.52376805,3.58015152,4.74206981,3.12636003,1.71070173,2.37356593,0.421802447
sample_00013,0.991545,0.00024,2.57587E+03,1.29422E+02,2.51848e+19,2.58878e+19,2.49955e+19,2.61635e+19,8.49405e+16,8.48767e+16,8.47639e+16,8.48366e+16,2752920.0,2750850.0,2747200.0,2749550.0,0.00127,0.0013,0.0013,0.00134,0.00083,0.00086,0.0008,0.00075,0.00083,0.00086,0.0008,0.00075,2.68546451,5.04271183,3.04292046,3.53810564,0.194464139,2.01203156,4.44356788,0.122992455
sample_00014,0.990977,0.00025,2.58144E+03,1.29888E+02,2.57331e+19,2.67516e+19,2.56159e+19,2.52803e+19,8.48407e+16,8.4895e+16,8.47926e+16,8.49024e+16,2749690.0,2751440.0,2748120.0,2751680.0,0.00162,0.00167,0.00165,0.00162,0.00081,0.00075,0.00081,0.00077,0.00081,0.00075,0.00081,0.00077,3.59014718,0.271036954,2.56660211,1.92355002,2.55704303,1.52567369,2.77300526,0.87278479
sample_00015,0.98854,0.00024,2.56422E+03,1.29270E+02,2.63658e+19,2.53822e+19,2.56434e+19,2.59328e+19,8.49526e+16,8.49299e+16,8.47678e+16,8.48192e+16,2753310.0,2752570.0,2747320.0,2748990.0,0.00141,0.00143,0.00142,0.00138,0.00078,0.00081,0.00078,0.0008,0.00078,0.00081,0.00078,0.0008,6.1717883,2.53978765,4.51082291,4.55929927,5.72493376,4.77056831,2.31468838,0.101219944
sample_00016,0.997395,0.00024,2.58372E+03,1.30084E+02,2.49842e+19,2.56961e+19,2.57976e+19,2.49588e+19,8.50123e+16,8.4763e+16,8.47656e+16,8.49538e+16,2755240.0,2747160.0,2747250.0,2753350.0,0.00172,0.00172,0.00167,0.0017,0.00082,0.00081,0.00083,0.00078,0.00082,0.00081,0.00083,0.00078,5.75980595,5.54047706,1.47774379,1.78233528,4.43379806,4.65325332,5.63724186,2.52435291
sample_00017,0.984789,0.00023,2.56867E+03,1.29085E+02,2.54975e+19,2.61373e+19,2.658e+19,2.59936e+19,8.48712e+16,8.48839e+16,8.48141e+16,8.48807e+16,2750680.0,2751090.0,2748820.0,2750980.0,0.0013,0.00132,0.00138,0.0014,0.00084,0.00081,0.00081,0.00079,0.00084,0.00081,0.00081,0.00079,4.40183101,4.13004042,1.92418563,6.12183177,2.56027831,2.841573,2.97899653,0.843612851
sample_00018,0.976673,0.00024,2.56394E+03,1.29528E+02,2.57682e+19,2.57737e+19,2.59816e+19,2.56308e+19,8.48122e+16,8.47904e+16,8.49537e+16,8.48192e+16,2748760.0,2748060.0,2753350.0,2748990.0,0.00134,0.00135,0.00134,0.00134,0.00083,0.00081,0.0008,0.00081,0.00083,0.00081,0.0008,0.00081,2.8158523,2.53058812,0.298615265,5.52376951,4.53512577,0.923024212,3.41847768,2.81615587
sample_00019,0.998283,0.00025,2.58215E+03,1.30022E+02,2.5293e+19,2.52205e+19,2.59342e+19,2.5095e+19,8.48265e+16,8.49556e+16,8.4699e+16,8.48004e+16,2749220.0,2753410.0,2745090.0,2748380.0,0.00175,0.00172,0.00168,0.00175,0.00079,0.00074,0.0008,0.0008,0.00079,0.00074,0.0008,0.0008,0.789289847,5.62612734,3.73056968,3.93021113,3.76010567,4.71254307,1.96260986,5.50004709
sample_00020,0.994404,0.00024,2.57765E+03,1.29666E+02,2.53621e+19,2.55894e+19,2.53031e+19,2.61706e+19,8.47693e+16,8.49489e+16,8.47561e+16,8.49469e+16,2747370.0,2753190.0,2746940.0,2753130.0,0.00133,0.00134,0.00138,0.00134,0.00083,0.00081,0.00082,0.00076,0.00083,0.00081,0.00082,0.00076,1.41739235,4.46617748,1.82013934,4.37755043,0.969107945,4.96125778,5.87826526,4.97923005
sample_00021,0.982983,0.00025,2.56166E+03,1.28765E+02,2.54229e+19,2.57038e+19,2.61438e+19,2.53329e+19,8.47679e+16,8.49597e+16,8.48826e+16,8.48426e+16,2747330.0,2753540.0,2751040.0,2749750.0,0.0014,0.00137,0.00142,0.00143,0.00076,0.00081,0.00078,0.00079,0.00076,0.00081,0.00078,0.00079,3.54451296,2.2523817,3.39375751,6.07213435,3.52331063,2.14047563,2.3899114,3.93531388
sample_00022,0.983914,0.00024,2.58022E+03,1.30139E+02,2.53219e+19,2.54364e+19,2.6688e+19,2.61927e+19,8.48952e+16,8.47942e+16,8.49282e+16,8.49057e+16,2751450.0,2748180.0,2752520.0,2751790.0,0.00147,0.00143,0.0015,0.00147,0.00081,0.00081,0.00084,0.00079,0.00081,0.00081,0.00084,0.00079,3.45233847,5.15183915,5.97986793,6.26019483,4.71769593,3.18976336,6.10564875,2.10897476
sample_00023,0.991971,0.00024,2.57770E+03,1.29464E+02,2.63433e+19,2.57016e+19,2.4936e+19,2.5515e+19,8.49559e+16,8.48372e+16,8.47387e+16,8.48498e+16,2753420.0,2749570.0,2746380.0,2749980.0,0.00115,0.00109,0.00102,0.00108,0.00081,0.0008,0.00079,0.00081,0.00081,0.0008,0.00079,0.00081,5.62616049,0.31383299,4.08722911,3.26327198,0.0187546222,1.97744025,4.06720113,4.42837988
sample_00024,0.998817,0.00025,2.58179E+03,1.29981E+02,2.61207e+19,2.53497e+19,2.50994e+19,2.57534e+19,8.48477e+16,8.48484e+16,8.46847e+16,8.48855e+16,2749910.0,2749930.0,2744620.0,2751140.0,0.00129,0.00124,0.00121,0.00129,0.00077,0.00078,0.00079,0.00076,0.00077,0.00078,0.00079,0.00076,6.10434152,0.35300641,3.63128745,1.70484678,0.133365015,4.38689716,6.02667706,0.79249844
sample_00025,1.00068,0.00024,2.59561E+03,1.30470E+02,2.53478e+19,2.56792e+19,2.59476e+19,2.55903e+19,8.47937e+16,8.49219e+16,8.4853e+16,8.48426e+16,2748160.0,2752320.0,2750080.0,2749740.0,0.00138,0.00138,0.0014,0.00135,0.00081,0.00079,0.00082,0.00075,0.00081,0.00079,0.00082,0.00075,4.47353577,1.40572922,1.12974283,1.94393872,2.57803422,4.8024553,0.356568977,5.79449523
sample_00026,0.991472,0.00025,2.58172E+03,1.29834E+02,2.47922e+19,2.57305e+19,2.48103e+19,2.58744e+19,8.47687e+16,8.46353e+16,8.4951e+16,8.48713e+16,2747350.0,2743030.0,2753260.0,2750670.0,0.00151,0.00151,0.00149,0.0016,0.00081,0.00087,0.00079,0.00079,0.00081,0.00087,0.00079,0.00079,4.08348654,2.89482642,1.33658826,3.55211018,5.73524175,1.37787434,5.50278265,0.590489638
sample_00027,1.00243,0.00024,2.59334E+03,1.30147E+02,2.63824e+19,2.57002e+19,2.45675e+19,2.56315e+19,8.47884e+16,8.47238e+16,8.48817e+16,8.49059e+16,2747990.0,2745890.0,2751010.0,2751800.0,0.00136,0.0014,0.00139,0.0014,0.00078,0.00079,0.0008,0.00078,0.00078,0.00079,0.0008,0.00078,0.506057701,0.781199353,3.03809302,3.28367651,6.13071278,1.91211263,4.31893938,5.27844571
sample_00028,0.994537,0.00024,2.58277E+03,1.29716E+02,2.57816e+19,2.51651e+19,2.55434e+19,2.59246e+19,8.48144e+16,8.47748e+16,8.48069e+16,8.47764e+16,2748830.0,2747550.0,2748590.0,2747600.0,0.00131,0.00124,0.00122,0.00127,0.00081,0.00076,0.00077,0.00079,0.00081,0.00076,0.00077,0.00079,0.0778200046,5.84369075,3.51369769,5.10078899,4.34494878,2.46973581,6.08748642,0.993627788
sample_00029,0.98203,0.00025,2.55584E+03,1.28620E+02,2.49434e+19,2.49002e+19,2.55093e+19,2.5549e+19,8.48262e+16,8.49013e+16,8.49265e+16,8.4849e+16,2749220.0,2751650.0,2752470.0,2749960.0,0.0011,0.00114,0.00117,0.00114,0.0008,0.00076,0.00078,0.00074,0.0008,0.00076,0.00078,0.00074,2.05914539,3.71268576,0.158717624,6.01763077,3.95467952,1.13871147,5.81426919,2.12392021
sample_00030,0.993569,0.00025,2.58007E+03,1.29880E+02,2.52241e+19,2.64876e+19,2.6571e+19,2.52816e+19,8.48939e+16,8.46777e+16,8.48604e+16,8.4774e+16,2751410.0,2744400.0,2750320.0,2747520.0,0.00151,0.00148,0.00154,0.00154,0.0008,0.00081,0.00076,0.00077,0.0008,0.00081,0.00076,0.00077,2.71192576,5.04086779,2.94123622,1.8966186,3.28929652,5.38122594,2.16909021,0.927527368
sample_00031,1.00004,0.00025,2.58203E+03,1.29740E+02,2.61942e+19,2.68275e+19,2.57106e+19,2.53534e+19,8.48329e+16,8.48233e+16,8.48671e+16,8.4863e+16,2749430.0,2749120.0,2750540.0,2750400.0,0.00156,0.00151,0.00146,0.00147,0.0008,0.00081,0.00075,0.0008,0.0008,0.00081,0.00075,0.0008,5.29920918,0.477553349,1.7800869,2.99400776,2.36472098,2.70765933,2.90067874,0.559590977
sample_00032,0.987236,0.00026,2.56429E+03,1.29078E+02,2.52132e+19,2.54874e+19,2.66048e+19,2.57311e+19,8.48621e+16,8.49319e+16,8.48084e+16,8.48795e+16,2750380.0,2752640.0,2748640.0,2750940.0,0.00142,0.00147,0.00148,0.00143,0.00082,0.00076,0.00081,0.00077,0.00082,0.00076,0.00081,0.00077,2.72277623,3.25712675,4.37121983,0.733591891,3.72798364,5.42781012,2.10240319,5.12818184
sample_00033,0.990443,0.00024,2.57935E+03,1.29709E+02,2.63153e+19,2.49578e+19,2.49316e+19,2.52251e+19,8.47453e+16,8.48169e+16,8.48774e+16,8.49779e+16,2746590.0,2748910.0,2750870.0,2754130.0,0.0014,0.00136,0.00145,0.00142,0.00081,0.00076,0.00077,0.0008,0.00081,0.00076,0.00077,0.0008,0.683912854,1.76910702,0.0371333859,4.65753476,2.35998316,2.08824679,3.2266451,4.37153701
sample_00034,0.995443,0.00024,2.58994E+03,1.30110E+02,2.53271e+19,2.58079e+19,2.69885e+19,2.54718e+19,8.49303e+16,8.49106e+16,8.48869e+16,8.483e+16,2752590.0,2751950.0,2751180.0,2749340.0,0.00129,0.00134,0.00132,0.00129,0.0008,0.00079,0.0008,0.00076,0.0008,0.00079,0.0008,0.00076,4.23079847,1.77279307,1.03869376,1.10040582,3.40238923,4.06857324,4.26844433,2.07918475
sample_00035,0.992548,0.00025,2.57543E+03,1.29378E+02,2.63899e+19,2.55232e+19,2.63527e+19,2.55331e+19,8.48122e+16,8.49558e+16,8.49456e+16,8.48566e+16,2748760.0,2753410.0,2753080.0,2750200.0,0.00156,0.00151,0.00157,0.00158,0.00076,0.00079,0.0008,0.00082,0.00076,0.00079,0.0008,0.00082,5.37743826,1.00485663,0.354053704,5.05634236,3.996501,5.0009617,2.11445235,4.49541164
sample_00036,0.986299,0.00024,2.56546E+03,1.29010E+02,2.5582e+19,2.54383e+19,2.64008e+19,2.66168e+19,8.47713e+16,8.49089e+16,8.48207e+16,8.48398e+16,2747440.0,2751900.0,2749040.0,2749650.0,0.00155,0.00154,0.00166,0.00163,0.00077,0.00077,0.0008,0.00078,0.00077,0.00077,0.0008,0.00077,5.03272554,3.91002299,4.18314997,5.03754822,1.48854769,3.5861179,0.256950194,0.647309153
sample_00037,0.999467,0.00024,2.58737E+03,1.30104E+02,2.46829e+19,2.60135e+19,2.61028e+19,2.53816e+19,8.48225e+16,8.48892e+16,8.48239e+16,8.48778e+16,2749090.0,2751250.0,2749140.0,2750890.0,0.00142,0.00146,0.00143,0.00137,0.00079,0.00077,0.00075,0.00082,0.00079,0.00077,0.00075,0.00082,4.75454271,3.02770057,2.0748337,3.64398558,3.88052217,3.38931047,4.99957508,1.42943575
sample_00038,0.987607,0.00025,2.57386E+03,1.29150E+02,2.55648e+19,2.61871e+19,2.60096e+19,2.55626e+19,8.48033e+16,8.48084e+16,8.48232e+16,8.48417e+16,2748480.0,2748640.0,2749120.0,2749720.0,0.00145,0.00151,0.00149,0.00149,0.00084,0.00076,0.00079,0.00078,0.00084,0.00076,0.00079,0.00078,2.51802455,5.65125117,1.61674984,4.54122312,1.86094522,5.15189955,0.302755085,1.99191637
sample_00039,0.983802,0.00026,2.56523E+03,1.29343E+02,2.55363e+19,2.69334e+19,2.51871e+19,2.51755e+19,8.4876e+16,8.49147e+16,8.48374e+16,8.49026e+16,2750830.0,2752090.0,2749580.0,2751690.0,0.00164,0.00166,0.00166,0.00164,0.00082,0.00079,0.00084,0.00082,0.00082,0.00079,0.00084,0.00082,4.33175239,3.00393889,1.85882993,3.74501891,0.322651889,0.526892004,3.50441814,3.73775586
sample_00040,0.993216,0.00024,2.58051E+03,1.30308E+02,2.72935e+19,2.62536e+19,2.56315e+19,2.55988e+19,8.49541e+16,8.48995e+16,8.47672e+16,8.48813e+16,2753360.0,2751590.0,2747300.0,2751000.0,0.00151,0.00151,0.00151,0.00151,0.00081,0.00078,0.00078,0.00082,0.00081,0.00078,0.00078,0.00082,0.345609278,1.66662987,2.17397466,5.45559614,3.15868771,0.890389348,2.88926155,3.93964619
sample_00041,0.989969,0.00023,2.57590E+03,1.29597E+02,2.47674e+19,2.53157e+19,2.51075e+19,2.61322e+19,8.47788e+16,8.4797e+16,8.48374e+16,8.49494e+16,2747680.0,2748270.0,2749580.0,2753210.0,0.0017,0.00171,0.00161,0.00166,0.00081,0.00081,0.00082,0.0008,0.00081,0.00081,0.00082,0.0008,4.20590173,4.06671413,3.69893155,1.88416813,0.77165267,5.4458408,4.55652356,0.0853818819
sample_00042,0.9908,0.00023,2.57561E+03,1.29410E+02,2.56145e+19,2.5652e+19,2.57967e+19,2.5964e+19,8.49852e+16,8.47696e+16,8.48434e+16,8.48494e+16,2754370.0,2747380.0,2749770.0,2749970.0,0.00154,0.00162,0.00157,0.00152,0.00082,0.00082,0.00085,0.00076,0.00082,0.00082,0.00085,0.00076,5.54854752,2.77776484,4.69595561,3.25269557,4.50527749,2.12557735,4.79468132,1.46168521
sample_00043,0.988169,0.00025,2.56804E+03,1.29177E+02,2.58155e+19,2.59813e+19,2.58993e+19,2.53852e+19,8.48832e+16,8.47601e+16,8.48568e+16,8.48589e+16,2751060.0,2747070.0,2750210.0,2750280.0,0.00132,0.00129,0.00135,0.00134,0.00078,0.00076,0.00079,0.0008,0.00078,0.00076,0.00079,0.0008,1.63558885,5.69861951,0.164322281,1.76372176,3.65699268,1.56479306,1.21587463,1.54731563
sample_00044,0.996907,0.00025,2.58308E+03,1.29872E+02,2.45935e+19,2.49728e+19,2.63663e+19,2.61198e+19,8.48133e+16,8.49251e+16,8.48814e+16,8.47696e+16,2748790.0,2752420.0,2751000.0,2747380.0,0.00157,0.00156,0.00161,0.00163,0.00079,0.00081,0.00077,0.00081,0.00079,0.00081,0.00077,0.00081,3.7317515,3.08479431,1.31504433,5.42248618,3.60338695,3.62436416,5.69297667,5.18223672
sample_00045,0.985068,0.00026,2.56657E+03,1.29002E+02,2.52004e+19,2.57861e+19,2.49666e+19,2.55078e+19,8.48565e+16,8.49049e+16,8.48302e+16,8.46914e+16,2750200.0,2751770.0,2749350.0,2744850.0,0.00162,0.00163,0.00156,0.00162,0.00083,0.00081,0.00082,0.00082,0.00083,0.00081,0.00082,0.00082,4.90597773,4.50978289,2.86258429,1.35286566,1.48397489,0.884787939,3.08594683,5.49505449
sample_00046,0.993742,0.00024,2.58565E+03,1.29932E+02,2.55471e+19,2.51119e+19,2.47714e+19,2.52438e+19,8.48669e+16,8.49235e+16,8.4753e+16,8.47648e+16,2750530.0,2752370.0,2746840.0,2747220.0,0.0016,0.00157,0.00163,0.00166,0.0008,0.00076,0.00079,0.0008,0.0008,0.00076,0.00079,0.0008,0.314424531,5.9850282,2.50207125,0.878957382,1.09561045,5.12736778,6.06501309,1.26415608
sample_00047,0.986957,0.00024,2.56313E+03,1.28866E+02,2.57065e+19,2.56846e+19,2.5678e+19,2.58071e+19,8.48437e+16,8.4791e+16,8.47882e+16,8.48862e+16,2749780.0,2748070.0,2747980.0,2751160.0,0.00179,0.00182,0.0018,0.00177,0.00081,0.00077,0.00078,0.00082,0.00081,0.00077,0.00078,0.00082,2.9450751,0.461097856,0.784883229,0.956835618,5.0555604,2.2870799,3.51920685,0.776930499
sample_00048,0.991898,0.00023,2.57972E+03,1.29594E+02,2.49777e+19,2.56019e+19,2.63489e+19,2.51657e+19,8.48153e+16,8.49022e+16,8.48101e+16,8.4771e+16,2748860.0,2751670.0,2748690.0,2747420.0,0.00138,0.00143,0.0015,0.00142,0.00083,0.00081,0.0008,0.0008,0.00083,0.00081,0.0008,0.0008,1.811931,3.16128369,6.07444747,2.31093569,3.6897749,5.22046413,4.32823108,2.61372276
sample_00049,0.995621,0.00026,2.58243E+03,1.29762E+02,2.49346e+19,2.5866e+19,2.6148e+19,2.54917e+19,8.48313e+16,8.48374e+16,8.49226e+16,8.48405e+16,2749380.0,2749580.0,2752340.0,2749680.0,0.00134,0.00138,0.00135,0.00135,0.00078,0.00078,0.00081,0.00079,0.00078,0.00078,0.00081,0.00079,2.03623942,3.5146514,0.697390871,3.25651419,4.25039969,4.9208637,5.48640028,3.89191505
sample_00050,0.989934,0.00024,2.56929E+03,1.29129E+02,2.44853e+19,2.52872e+19,2.64723e+19,2.47896e+19,8.47511e+16,8.48614e+16,8.47837e+16,8.48208e+16,2746780.0,2750350.0,2747840.0,2749040.0,0.00155,0.0016,0.00164,0.00156,0.00075,0.00079,0.00077,0.00082,0.00075,0.00079,0.00077,0.00082,2.51516696,3.93495338,2.34543174,0.364791007,3.82472655,3.9722118,3.53978921,3.48750069
sample_00051,0.98926,0.00025,2.57421E+03,1.29414E+02,2.67389e+19,2.61334e+19,2.53344e+19,2.62524e+19,8.48986e+16,8.48149e+16,8.48113e+16,8.48812e+16,2751560.0,2748850.0,2748730.0,2751000.0,0.00159,0.00162,0.00161,0.00161,0.00079,0.00081,0.00081,0.00076,0.00079,0.00081,0.00081,0.00076,1.48423397,1.89904467,0.979533185,4.43408605,6.15015182,0.441164486,1.14323086,5.26101475
sample_00052,0.991949,0.00025,2.58487E+03,1.29868E+02,2.62811e+19,2.60719e+19,2.60744e+19,2.55421e+19,8.48602e+16,8.48054e+16,8.4901e+16,8.4799e+16,2750320.0,2748540.0,2751640.0,2748330.0,0.00138,0.00135,0.00128,0.0013,0.0008,0.00078,0.00077,0.00078,0.0008,0.00078,0.00077,0.00078,1.79378331,0.751127704,2.75661463,4.92205713,2.1816156,5.04707913,0.475809594,2.15472564
sample_00053,0.991965,0.00024,2.57921E+03,1.29614E+02,2.46254e+19,2.48091e+19,2.60928e+19,2.51725e+19,8.48614e+16,8.48828e+16,8.47835e+16,8.49238e+16,2750360.0,2751050.0,2747830.0,2752380.0,0.00129,0.00132,0.00136,0.00129,0.00084,0.0008,0.00082,0.00083,0.00084,0.0008,0.00082,0.00083,4.49440001,5.69417018,6.17513585,4.31074993,3.3146787,4.83710969,3.09009232,0.0975060739
sample_00054,0.988564,0.00023,2.57329E+03,1.29433E+02,2.49766e+19,2.57119e+19,2.63763e+19,2.53193e+19,8.4834e+16,8.48098e+16,8.48204e+16,8.48494e+16,2749470.0,2748680.0,2749030.0,2749970.0,0.0016,0.00154,0.00149,0.00152,0.00081,0.00083,0.00078,0.00079,0.00081,0.00083,0.00078,0.00079,2.86545764,5.1909905,4.67609897,3.24932722,3.88805511,5.45446251,0.184026549,2.48005439
sample_00055,0.988365,0.00024,2.58769E+03,1.29997E+02,2.54324e+19,2.53094e+19,2.59087e+19,2.54177e+19,8.48559e+16,8.49088e+16,8.48531e+16,8.48779e+16,2750180.0,2751890.0,2750090.0,2750890.0,0.00157,0.00158,0.0016,0.00161,0.00081,0.00076,0.00077,0.00082,0.00081,0.00076,0.00077,0.00082,2.58989345,0.970957151,5.49582301,1.32069832,4.68416882,5.17829065,3.8362574,1.50537513
sample_00056,0.994162,0.00025,2.57649E+03,1.29524E+02,2.48124e+19,2.50096e+19,2.6012e+19,2.66763e+19,8.47041e+16,8.49243e+16,8.48809e+16,8.48238e+16,2745250.0,2752390.0,2750990.0,2749140.0,0.00136,0.00135,0.00137,0.0014,0.0008,0.00075,0.00083,0.00078,0.0008,0.00075,0.00083,0.00078,3.34464248,3.54671843,3.24806491,5.58116795,3.46129036,5.66417291,5.09582973,5.78072624
sample_00057,0.99433,0.00025,2.58112E+03,1.29712E+02,2.63082e+19,2.59458e+19,2.5e+19,2.51721e+19,8.48733e+16,8.47054e+16,8.48308e+16,8.48195e+16,2750740.0,2745300.0,2749360.0,2748990.0,0.00126,0.00127,0.00119,0.00121,0.00077,0.0008,0.00083,0.00082,0.00077,0.0008,0.00083,0.00082,0.603262849,1.92297245,3.10124425,1.72718466,5.55658818,2.04041076,4.543842,3.07023683
sample_00058,0.987648,0.00025,2.57287E+03,1.29433E+02,2.51188e+19,2.50725e+19,2.57796e+19,2.60432e+19,8.48125e+16,8.4847e+16,8.48922e+16,8.49244e+16,2748770.0,2749890.0,2751360.0,2752400.0,0.00123,0.00124,0.00127,0.00123,0.00079,0.00078,0.00077,0.00077,0.00079,0.00078,0.00077,0.00077,4.58151332,2.61419879,5.36160888,4.31576212,3.93161529,2.13634036,5.10215877,1.31545298
sample_00059,0.98284,0.00023,2.55967E+03,1.28665E+02,2.58424e+19,2.63214e+19,2.5814e+19,2.59847e+19,8.49337e+16,8.47877e+16,8.48351e+16,8.49369e+16,2752700.0,2747970.0,2749500.0,2752810.0,0.00141,0.00137,0.00139,0.0014,0.00077,0.0008,0.00081,0.00079,0.00077,0.0008,0.00081,0.00079,3.53942818,2.32207452,3.78581185,1.71512357,0.888137969,5.87567568,4.37958013,3.67147701
